Estacao	Data	Hora	Precipitacao
82191	29/09/2009	1200	0
82191	30/09/2009	1200	7,2
82191	01/10/2009	1200	4,4
82191	02/10/2009	1200	0
82191	03/10/2009	1200	0
82191	04/10/2009	1200	0,1
82191	05/10/2009	1200	15,4
82191	06/10/2009	1200	14,1
82191	07/10/2009	1200	4,2
82191	08/10/2009	1200	0,8
82191	09/10/2009	1200	0
82191	10/10/2009	1200	0
82191	11/10/2009	1200	0,3
82191	12/10/2009	1200	0,2
82191	13/10/2009	1200	0
82191	14/10/2009	1200	0
82191	15/10/2009	1200	1,3
82191	16/10/2009	1200	0
82191	17/10/2009	1200	25,8
82191	18/10/2009	1200	3,4
82191	19/10/2009	1200	61,9
82191	20/10/2009	1200	0
82191	21/10/2009	1200	0,4
82191	22/10/2009	1200	0
82191	23/10/2009	1200	0
82191	24/10/2009	1200	0
82191	25/10/2009	1200	0
82191	26/10/2009	1200	6
82191	27/10/2009	1200	0
82191	28/10/2009	1200	0
82191	29/10/2009	1200	4
82191	30/10/2009	1200	0
82191	31/10/2009	1200	0
82191	01/11/2009	1200	0
82191	02/11/2009	1200	0
82191	03/11/2009	1200	3,8
82191	04/11/2009	1200	9,8
82191	05/11/2009	1200	3,2
82191	06/11/2009	1200	0
82191	07/11/2009	1200	0
82191	08/11/2009	1200	3
82191	09/11/2009	1200	5,6
82191	10/11/2009	1200	0
82191	11/11/2009	1200	2,5
82191	12/11/2009	1200	0
82191	13/11/2009	1200	0
82191	14/11/2009	1200	10,2
82191	15/11/2009	1200	0
82191	16/11/2009	1200	0
82191	17/11/2009	1200	4,2
82191	18/11/2009	1200	0
82191	19/11/2009	1200	0
82191	20/11/2009	1200	0
82191	21/11/2009	1200	2,8
82191	22/11/2009	1200	0
82191	23/11/2009	1200	0
82191	24/11/2009	1200	0
82191	25/11/2009	1200	0
82191	26/11/2009	1200	0
82191	27/11/2009	1200	0
82191	28/11/2009	1200	0
82191	29/11/2009	1200	0
82191	30/11/2009	1200	0
82191	01/12/2009	1200	0
82191	02/12/2009	1200	0,1
82191	03/12/2009	1200	13,4
82191	04/12/2009	1200	57,6
82191	05/12/2009	1200	0,8
82191	06/12/2009	1200	0
82191	07/12/2009	1200	2,5
82191	08/12/2009	1200	2
82191	09/12/2009	1200	0
82191	10/12/2009	1200	2
82191	11/12/2009	1200	3
82191	12/12/2009	1200	8,6
82191	13/12/2009	1200	0
82191	14/12/2009	1200	2,2
82191	15/12/2009	1200	0,1
82191	16/12/2009	1200	29,3
82191	17/12/2009	1200	5,8
82191	18/12/2009	1200	4
82191	19/12/2009	1200	3,5
82191	20/12/2009	1200	0
82191	21/12/2009	1200	9,1
82191	22/12/2009	1200	0
82191	23/12/2009	1200	14,2
82191	24/12/2009	1200	1,5
82191	25/12/2009	1200	9
82191	26/12/2009	1200	14
82191	27/12/2009	1200	0,6
82191	28/12/2009	1200	1,4
82191	29/12/2009	1200	50
82191	30/12/2009	1200	11,5
82191	31/12/2009	1200	7,5
82191	01/01/2010	1200	0,5
82191	02/01/2010	1200	9
82191	03/01/2010	1200	0
82191	04/01/2010	1200	1,8
82191	05/01/2010	1200	0
82191	06/01/2010	1200	0
82191	07/01/2010	1200	0
82191	08/01/2010	1200	1,8
82191	09/01/2010	1200	21,2
82191	10/01/2010	1200	4,1
82191	11/01/2010	1200	42,6
82191	12/01/2010	1200	1,1
82191	13/01/2010	1200	6,4
82191	14/01/2010	1200	9,9
82191	15/01/2010	1200	2,5
82191	16/01/2010	1200	76,2
82191	17/01/2010	1200	0
82191	18/01/2010	1200	4,1
82191	19/01/2010	1200	17,7
82191	20/01/2010	1200	5,4
82191	21/01/2010	1200	61,1
82191	22/01/2010	1200	2,1
82191	23/01/2010	1200	12,6
82191	24/01/2010	1200	11,7
82191	25/01/2010	1200	51
82191	26/01/2010	1200	22,7
82191	27/01/2010	1200	24,8
82191	28/01/2010	1200	3,9
82191	29/01/2010	1200	21
82191	30/01/2010	1200	36,7
82191	31/01/2010	1200	0,4
82191	01/02/2010	1200	1,4
82191	02/02/2010	1200	19,2
82191	03/02/2010	1200	9,3
82191	04/02/2010	1200	0
82191	05/02/2010	1200	7,1
82191	06/02/2010	1200	2,7
82191	07/02/2010	1200	8,5
82191	08/02/2010	1200	1,8
82191	09/02/2010	1200	6,8
82191	10/02/2010	1200	36,4
82191	11/02/2010	1200	11,9
82191	12/02/2010	1200	56,2
82191	13/02/2010	1200	5,9
82191	14/02/2010	1200	28,5
82191	15/02/2010	1200	0,3
82191	16/02/2010	1200	29,8
82191	17/02/2010	1200	3,7
82191	18/02/2010	1200	6,1
82191	19/02/2010	1200	0
82191	20/02/2010	1200	0
82191	21/02/2010	1200	13,9
82191	22/02/2010	1200	6,1
82191	23/02/2010	1200	17
82191	24/02/2010	1200	9,9
82191	25/02/2010	1200	1
82191	26/02/2010	1200	14,9
82191	27/02/2010	1200	56,8
82191	28/02/2010	1200	4,5
82191	01/03/2010	1200	5,8
82191	02/03/2010	1200	0
82191	03/03/2010	1200	10,3
82191	04/03/2010	1200	2,2
82191	05/03/2010	1200	7,2
82191	06/03/2010	1200	1,4
82191	07/03/2010	1200	5,7
82191	08/03/2010	1200	0
82191	09/03/2010	1200	1
82191	10/03/2010	1200	0
82191	11/03/2010	1200	0,4
82191	12/03/2010	1200	10,9
82191	13/03/2010	1200	0,5
82191	14/03/2010	1200	24
82191	15/03/2010	1200	14,6
82191	16/03/2010	1200	17,2
82191	17/03/2010	1200	3,7
82191	18/03/2010	1200	31,8
82191	19/03/2010	1200	3,5
82191	20/03/2010	1200	20,4
82191	21/03/2010	1200	29,7
82191	22/03/2010	1200	0,4
82191	23/03/2010	1200	9,9
82191	24/03/2010	1200	24,8
82191	25/03/2010	1200	0
82191	26/03/2010	1200	7,2
82191	27/03/2010	1200	5,3
82191	28/03/2010	1200	20,3
82191	29/03/2010	1200	10,7
82191	30/03/2010	1200	4,1
82191	31/03/2010	1200	23,8
82191	01/04/2010	1200	15,5
82191	02/04/2010	1200	53,6
82191	03/04/2010	1200	5,9
82191	04/04/2010	1200	32,4
82191	05/04/2010	1200	7,4
82191	06/04/2010	1200	0,4
82191	07/04/2010	1200	18,6
82191	08/04/2010	1200	8,8
82191	09/04/2010	1200	6,4
82191	10/04/2010	1200	1,5
82191	11/04/2010	1200	5,4
82191	12/04/2010	1200	13,4
82191	13/04/2010	1200	18,1
82191	14/04/2010	1200	0
82191	15/04/2010	1200	34,2
82191	16/04/2010	1200	29,4
82191	17/04/2010	1200	10,6
82191	18/04/2010	1200	26,4
82191	19/04/2010	1200	10,1
82191	20/04/2010	1200	6,8
82191	21/04/2010	1200	9,4
82191	22/04/2010	1200	0
82191	23/04/2010	1200	47
82191	24/04/2010	1200	6,2
82191	25/04/2010	1200	17
82191	26/04/2010	1200	5
82191	27/04/2010	1200	32
82191	28/04/2010	1200	17,8
82191	29/04/2010	1200	6,3
82191	30/04/2010	1200	4,8
82191	01/05/2010	1200	30,1
82191	02/05/2010	1200	0,1
82191	03/05/2010	1200	10,3
82191	04/05/2010	1200	14,1
82191	05/05/2010	1200	43,1
82191	06/05/2010	1200	16,1
82191	07/05/2010	1200	101,6
82191	08/05/2010	1200	0,1
82191	09/05/2010	1200	5,4
82191	10/05/2010	1200	0
82191	11/05/2010	1200	2,3
82191	12/05/2010	1200	11,6
82191	13/05/2010	1200	0
82191	14/05/2010	1200	12,6
82191	15/05/2010	1200	1,3
82191	16/05/2010	1200	1,9
82191	17/05/2010	1200	51
82191	18/05/2010	1200	0,2
82191	19/05/2010	1200	9,2
82191	20/05/2010	1200	0
82191	21/05/2010	1200	7,1
82191	22/05/2010	1200	0
82191	23/05/2010	1200	0,7
82191	24/05/2010	1200	6,4
82191	25/05/2010	1200	3,2
82191	26/05/2010	1200	9
82191	27/05/2010	1200	14,4
82191	28/05/2010	1200	26,4
82191	29/05/2010	1200	0
82191	30/05/2010	1200	0,5
82191	31/05/2010	1200	24,3
82191	01/06/2010	1200	0,3
82191	02/06/2010	1200	0
82191	03/06/2010	1200	0
82191	04/06/2010	1200	2
82191	05/06/2010	1200	7,3
82191	06/06/2010	1200	0,7
82191	07/06/2010	1200	0
82191	08/06/2010	1200	0
82191	09/06/2010	1200	4
82191	10/06/2010	1200	1,6
82191	11/06/2010	1200	0
82191	12/06/2010	1200	0
82191	13/06/2010	1200	0
82191	14/06/2010	1200	6,4
82191	15/06/2010	1200	28,1
82191	16/06/2010	1200	34
82191	17/06/2010	1200	9,3
82191	18/06/2010	1200	0
82191	19/06/2010	1200	12,8
82191	20/06/2010	1200	0,4
82191	21/06/2010	1200	2,9
82191	22/06/2010	1200	5,8
82191	23/06/2010	1200	1,4
82191	24/06/2010	1200	26,6
82191	25/06/2010	1200	13
82191	26/06/2010	1200	11,3
82191	27/06/2010	1200	0
82191	28/06/2010	1200	0
82191	29/06/2010	1200	0
82191	30/06/2010	1200	8,4
82191	01/07/2010	1200	0
82191	02/07/2010	1200	0
82191	03/07/2010	1200	2,2
82191	04/07/2010	1200	0
82191	05/07/2010	1200	0
82191	06/07/2010	1200	0
82191	07/07/2010	1200	0
82191	08/07/2010	1200	0
82191	09/07/2010	1200	5,4
82191	10/07/2010	1200	2,2
82191	11/07/2010	1200	46,8
82191	12/07/2010	1200	0,1
82191	13/07/2010	1200	0
82191	14/07/2010	1200	0
82191	15/07/2010	1200	19,8
82191	16/07/2010	1200	0
82191	17/07/2010	1200	1
82191	18/07/2010	1200	0,2
82191	19/07/2010	1200	6,6
82191	20/07/2010	1200	3,6
82191	21/07/2010	1200	9
82191	22/07/2010	1200	0
82191	23/07/2010	1200	12,5
82191	24/07/2010	1200	0
82191	25/07/2010	1200	1,6
82191	26/07/2010	1200	2
82191	27/07/2010	1200	0
82191	28/07/2010	1200	10,7
82191	29/07/2010	1200	0
82191	30/07/2010	1200	7
82191	31/07/2010	1200	1,4
82191	01/08/2010	1200	0
82191	02/08/2010	1200	0
82191	03/08/2010	1200	0
82191	04/08/2010	1200	0,8
82191	05/08/2010	1200	5,4
82191	06/08/2010	1200	0
82191	07/08/2010	1200	72,4
82191	08/08/2010	1200	2,2
82191	09/08/2010	1200	0
82191	10/08/2010	1200	0
82191	11/08/2010	1200	0
82191	12/08/2010	1200	0,7
82191	13/08/2010	1200	30,2
82191	14/08/2010	1200	0
82191	15/08/2010	1200	23,8
82191	16/08/2010	1200	0
82191	17/08/2010	1200	0,7
82191	18/08/2010	1200	0
82191	19/08/2010	1200	0,3
82191	20/08/2010	1200	0
82191	21/08/2010	1200	0
82191	22/08/2010	1200	0
82191	23/08/2010	1200	0
82191	24/08/2010	1200	0
82191	25/08/2010	1200	0
82191	26/08/2010	1200	1,4
82191	27/08/2010	1200	13,8
82191	28/08/2010	1200	5
82191	29/08/2010	1200	20
82191	30/08/2010	1200	10,4
82191	31/08/2010	1200	1
82191	01/09/2010	1200	7,1
82191	02/09/2010	1200	2,6
82191	03/09/2010	1200	0
82191	04/09/2010	1200	0
82191	05/09/2010	1200	0
82191	06/09/2010	1200	0
82191	07/09/2010	1200	4,4
82191	08/09/2010	1200	0,4
82191	09/09/2010	1200	0
82191	10/09/2010	1200	0
82191	11/09/2010	1200	4,4
82191	12/09/2010	1200	33,6
82191	13/09/2010	1200	0
82191	14/09/2010	1200	0
82191	15/09/2010	1200	0
82191	16/09/2010	1200	0
82191	17/09/2010	1200	0,4
82191	18/09/2010	1200	0,2
82191	19/09/2010	1200	0
82191	20/09/2010	1200	0
82191	21/09/2010	1200	0
82191	22/09/2010	1200	6,2
82191	23/09/2010	1200	4,8
82191	24/09/2010	1200	10
82191	25/09/2010	1200	0
82191	26/09/2010	1200	0,1
82191	27/09/2010	1200	0
82191	28/09/2010	1200	7,8
82191	29/09/2010	1200	1,6
82191	30/09/2010	1200	11,9
82191	01/10/2010	1200	0
82191	02/10/2010	1200	0
82191	03/10/2010	1200	10,3
82191	04/10/2010	1200	0
82191	05/10/2010	1200	11,5
82191	06/10/2010	1200	0
82191	07/10/2010	1200	0
82191	08/10/2010	1200	0
82191	09/10/2010	1200	0
82191	10/10/2010	1200	0
82191	11/10/2010	1200	0
82191	12/10/2010	1200	20
82191	13/10/2010	1200	45,6
82191	14/10/2010	1200	15,4
82191	15/10/2010	1200	0,2
82191	16/10/2010	1200	3,4
82191	17/10/2010	1200	1
82191	18/10/2010	1200	2
82191	19/10/2010	1200	28,4
82191	20/10/2010	1200	0,8
82191	21/10/2010	1200	0
82191	22/10/2010	1200	0
82191	23/10/2010	1200	0
82191	24/10/2010	1200	0
82191	25/10/2010	1200	0
82191	26/10/2010	1200	12,2
82191	27/10/2010	1200	0
82191	28/10/2010	1200	1,2
82191	29/10/2010	1200	0
82191	30/10/2010	1200	0,1
82191	31/10/2010	1200	0
82191	01/11/2010	1200	0
82191	02/11/2010	1200	0
82191	03/11/2010	1200	0,7
82191	04/11/2010	1200	0
82191	05/11/2010	1200	0
82191	06/11/2010	1200	5,6
82191	07/11/2010	1200	3,8
82191	08/11/2010	1200	0
82191	09/11/2010	1200	3,9
82191	10/11/2010	1200	0
82191	11/11/2010	1200	0
82191	12/11/2010	1200	0
82191	13/11/2010	1200	5,2
82191	14/11/2010	1200	47,5
82191	15/11/2010	1200	0
82191	16/11/2010	1200	9,8
82191	17/11/2010	1200	3,2
82191	18/11/2010	1200	2,5
82191	19/11/2010	1200	0
82191	20/11/2010	1200	0,8
82191	21/11/2010	1200	13
82191	22/11/2010	1200	0,1
82191	23/11/2010	1200	0
82191	24/11/2010	1200	0
82191	25/11/2010	1200	15,2
82191	26/11/2010	1200	4,8
82191	27/11/2010	1200	0
82191	28/11/2010	1200	6,6
82191	29/11/2010	1200	11,4
82191	30/11/2010	1200	0,1
82191	01/12/2010	1200	13
82191	02/12/2010	1200	0
82191	03/12/2010	1200	2,6
82191	04/12/2010	1200	7,2
82191	05/12/2010	1200	11,1
82191	06/12/2010	1200	17,8
82191	07/12/2010	1200	17,4
82191	08/12/2010	1200	8
82191	09/12/2010	1200	1,6
82191	10/12/2010	1200	0
82191	11/12/2010	1200	0
82191	12/12/2010	1200	0
82191	13/12/2010	1200	0
82191	14/12/2010	1200	0
82191	15/12/2010	1200	17
82191	16/12/2010	1200	22,1
82191	17/12/2010	1200	0
82191	18/12/2010	1200	0
82191	19/12/2010	1200	0
82191	20/12/2010	1200	14
82191	21/12/2010	1200	0,7
82191	22/12/2010	1200	13,6
82191	23/12/2010	1200	0,2
82191	24/12/2010	1200	14
82191	25/12/2010	1200	4,5
82191	26/12/2010	1200	8,2
82191	27/12/2010	1200	7,4
82191	28/12/2010	1200	14
82191	29/12/2010	1200	0
82191	30/12/2010	1200	16,2
82191	31/12/2010	1200	14,2
82191	01/01/2011	1200	37,8
82191	02/01/2011	1200	0
82191	03/01/2011	1200	3,2
82191	04/01/2011	1200	0
82191	05/01/2011	1200	6,4
82191	06/01/2011	1200	13,2
82191	07/01/2011	1200	15
82191	08/01/2011	1200	12,6
82191	09/01/2011	1200	0
82191	10/01/2011	1200	22,6
82191	11/01/2011	1200	7,8
82191	12/01/2011	1200	3,3
82191	13/01/2011	1200	5,2
82191	14/01/2011	1200	0,1
82191	15/01/2011	1200	6,8
82191	16/01/2011	1200	0,1
82191	17/01/2011	1200	0,7
82191	18/01/2011	1200	24,9
82191	19/01/2011	1200	33,7
82191	20/01/2011	1200	64,8
82191	21/01/2011	1200	11,2
82191	22/01/2011	1200	97,8
82191	23/01/2011	1200	0
82191	24/01/2011	1200	1,8
82191	25/01/2011	1200	18,4
82191	26/01/2011	1200	3,8
82191	27/01/2011	1200	14
82191	28/01/2011	1200	54,2
82191	29/01/2011	1200	18,9
82191	30/01/2011	1200	37
82191	31/01/2011	1200	5
82191	01/02/2011	1200	5,8
82191	02/02/2011	1200	8,2
82191	03/02/2011	1200	1
82191	04/02/2011	1200	0,2
82191	05/02/2011	1200	9,4
82191	06/02/2011	1200	10
82191	07/02/2011	1200	11,3
82191	08/02/2011	1200	0
82191	09/02/2011	1200	10,8
82191	10/02/2011	1200	2
82191	11/02/2011	1200	0,2
82191	12/02/2011	1200	0,8
82191	13/02/2011	1200	16,8
82191	14/02/2011	1200	17,8
82191	15/02/2011	1200	14,5
82191	16/02/2011	1200	51,7
82191	17/02/2011	1200	0,3
82191	18/02/2011	1200	4,3
82191	19/02/2011	1200	115
82191	20/02/2011	1200	5,3
82191	21/02/2011	1200	0
82191	22/02/2011	1200	1,1
82191	23/02/2011	1200	6,5
82191	24/02/2011	1200	7,4
82191	25/02/2011	1200	14,2
82191	26/02/2011	1200	3
82191	27/02/2011	1200	0
82191	28/02/2011	1200	14,8
82191	01/03/2011	1200	22,9
82191	02/03/2011	1200	10,4
82191	03/03/2011	1200	10,2
82191	04/03/2011	1200	1,1
82191	05/03/2011	1200	35,8
82191	06/03/2011	1200	1
82191	07/03/2011	1200	13
82191	08/03/2011	1200	1,2
82191	09/03/2011	1200	24,6
82191	10/03/2011	1200	23,2
82191	11/03/2011	1200	15,6
82191	12/03/2011	1200	43,4
82191	13/03/2011	1200	65,5
82191	14/03/2011	1200	0,1
82191	15/03/2011	1200	0
82191	16/03/2011	1200	49,2
82191	17/03/2011	1200	0
82191	18/03/2011	1200	3,1
82191	19/03/2011	1200	3,3
82191	20/03/2011	1200	6,4
82191	21/03/2011	1200	0,8
82191	22/03/2011	1200	12,7
82191	23/03/2011	1200	8,6
82191	24/03/2011	1200	14,1
82191	25/03/2011	1200	18,6
82191	26/03/2011	1200	12
82191	27/03/2011	1200	20,7
82191	28/03/2011	1200	20,5
82191	29/03/2011	1200	2,3
82191	30/03/2011	1200	27,3
82191	31/03/2011	1200	23,3
82191	01/04/2011	1200	55,6
82191	02/04/2011	1200	20
82191	03/04/2011	1200	50,2
82191	04/04/2011	1200	5,2
82191	05/04/2011	1200	13
82191	06/04/2011	1200	0,8
82191	07/04/2011	1200	7,2
82191	08/04/2011	1200	0
82191	09/04/2011	1200	0,8
82191	10/04/2011	1200	27,2
82191	11/04/2011	1200	29,6
82191	12/04/2011	1200	0,3
82191	13/04/2011	1200	5,1
82191	14/04/2011	1200	82,4
82191	15/04/2011	1200	0
82191	16/04/2011	1200	0,5
82191	17/04/2011	1200	4,6
82191	18/04/2011	1200	20
82191	19/04/2011	1200	4,5
82191	20/04/2011	1200	10,4
82191	21/04/2011	1200	21,6
82191	22/04/2011	1200	3,2
82191	23/04/2011	1200	36,2
82191	24/04/2011	1200	100,3
82191	25/04/2011	1200	0
82191	26/04/2011	1200	0
82191	27/04/2011	1200	0,6
82191	28/04/2011	1200	75,9
82191	29/04/2011	1200	0
82191	30/04/2011	1200	4,2
82191	01/05/2011	1200	2
82191	02/05/2011	1200	1,5
82191	03/05/2011	1200	0
82191	04/05/2011	1200	35,9
82191	05/05/2011	1200	3
82191	06/05/2011	1200	37,9
82191	07/05/2011	1200	4
82191	08/05/2011	1200	0
82191	09/05/2011	1200	3,2
82191	10/05/2011	1200	57,6
82191	11/05/2011	1200	52,2
82191	12/05/2011	1200	7,2
82191	13/05/2011	1200	78
82191	14/05/2011	1200	47,7
82191	15/05/2011	1200	7,1
82191	16/05/2011	1200	49,2
82191	17/05/2011	1200	18,6
82191	18/05/2011	1200	1
82191	19/05/2011	1200	4,8
82191	20/05/2011	1200	0
82191	21/05/2011	1200	7,2
82191	22/05/2011	1200	1,5
82191	23/05/2011	1200	20
82191	24/05/2011	1200	0
82191	25/05/2011	1200	4,4
82191	26/05/2011	1200	10,4
82191	27/05/2011	1200	5
82191	28/05/2011	1200	0
82191	29/05/2011	1200	1
82191	30/05/2011	1200	13,5
82191	31/05/2011	1200	3,4
82191	01/06/2011	1200	0
82191	02/06/2011	1200	0
82191	03/06/2011	1200	0
82191	04/06/2011	1200	0
82191	05/06/2011	1200	5
82191	06/06/2011	1200	0
82191	07/06/2011	1200	9
82191	08/06/2011	1200	38,6
82191	09/06/2011	1200	6
82191	10/06/2011	1200	6,6
82191	11/06/2011	1200	18,8
82191	12/06/2011	1200	0,8
82191	13/06/2011	1200	6,4
82191	14/06/2011	1200	10,8
82191	15/06/2011	1200	1
82191	16/06/2011	1200	7
82191	17/06/2011	1200	0
82191	18/06/2011	1200	0
82191	19/06/2011	1200	0
82191	20/06/2011	1200	4,1
82191	21/06/2011	1200	37,7
82191	22/06/2011	1200	26,2
82191	23/06/2011	1200	0
82191	24/06/2011	1200	17,9
82191	25/06/2011	1200	34,8
82191	26/06/2011	1200	2
82191	27/06/2011	1200	0
82191	28/06/2011	1200	0,8
82191	29/06/2011	1200	8
82191	30/06/2011	1200	0
82191	01/07/2011	1200	3,2
82191	02/07/2011	1200	6,5
82191	03/07/2011	1200	24,9
82191	04/07/2011	1200	0
82191	05/07/2011	1200	47,8
82191	06/07/2011	1200	9,6
82191	07/07/2011	1200	0
82191	08/07/2011	1200	7,8
82191	09/07/2011	1200	3,6
82191	10/07/2011	1200	0
82191	11/07/2011	1200	0,2
82191	12/07/2011	1200	0
82191	13/07/2011	1200	18
82191	14/07/2011	1200	6,4
82191	15/07/2011	1200	0
82191	16/07/2011	1200	1
82191	17/07/2011	1200	0,2
82191	18/07/2011	1200	16
82191	19/07/2011	1200	0
82191	20/07/2011	1200	0
82191	21/07/2011	1200	1
82191	22/07/2011	1200	30,5
82191	23/07/2011	1200	7,2
82191	24/07/2011	1200	8,6
82191	25/07/2011	1200	0,2
82191	26/07/2011	1200	2,6
82191	27/07/2011	1200	0
82191	28/07/2011	1200	0
82191	29/07/2011	1200	0
82191	30/07/2011	1200	0
82191	31/07/2011	1200	0
82191	01/08/2011	1200	5,6
82191	02/08/2011	1200	17,3
82191	03/08/2011	1200	0,6
82191	04/08/2011	1200	7,9
82191	05/08/2011	1200	0
82191	06/08/2011	1200	7
82191	07/08/2011	1200	0
82191	08/08/2011	1200	0,3
82191	09/08/2011	1200	0
82191	10/08/2011	1200	0,2
82191	11/08/2011	1200	0,2
82191	12/08/2011	1200	13,8
82191	13/08/2011	1200	8,1
82191	14/08/2011	1200	0,8
82191	15/08/2011	1200	0,8
82191	16/08/2011	1200	8,6
82191	17/08/2011	1200	0
82191	18/08/2011	1200	0
82191	19/08/2011	1200	0
82191	20/08/2011	1200	0
82191	21/08/2011	1200	58,1
82191	22/08/2011	1200	10,6
82191	23/08/2011	1200	5,6
82191	24/08/2011	1200	8,4
82191	25/08/2011	1200	7,5
82191	26/08/2011	1200	0
82191	27/08/2011	1200	0
82191	28/08/2011	1200	5,4
82191	29/08/2011	1200	0,4
82191	30/08/2011	1200	0
82191	31/08/2011	1200	12,2
82191	01/09/2011	1200	1
82191	02/09/2011	1200	16,4
82191	03/09/2011	1200	7,7
82191	04/09/2011	1200	9,9
82191	05/09/2011	1200	3
82191	06/09/2011	1200	0
82191	07/09/2011	1200	0
82191	08/09/2011	1200	6,8
82191	09/09/2011	1200	0
82191	10/09/2011	1200	0
82191	11/09/2011	1200	0
82191	12/09/2011	1200	6
82191	13/09/2011	1200	0
82191	14/09/2011	1200	1
82191	15/09/2011	1200	0,1
82191	16/09/2011	1200	0
82191	17/09/2011	1200	0
82191	18/09/2011	1200	0,6
82191	19/09/2011	1200	0
82191	20/09/2011	1200	0
82191	21/09/2011	1200	0
82191	22/09/2011	1200	0
82191	23/09/2011	1200	1,3
82191	24/09/2011	1200	0
82191	25/09/2011	1200	3,1
82191	26/09/2011	1200	0
82191	27/09/2011	1200	3,4
82191	28/09/2011	1200	0
82191	29/09/2011	1200	0
82191	30/09/2011	1200	0
82191	01/10/2011	1200	0
82191	02/10/2011	1200	11,2
82191	03/10/2011	1200	0
82191	04/10/2011	1200	1,2
82191	05/10/2011	1200	3,4
82191	06/10/2011	1200	0
82191	07/10/2011	1200	0
82191	08/10/2011	1200	7,6
82191	09/10/2011	1200	0,4
82191	10/10/2011	1200	2
82191	11/10/2011	1200	0,6
82191	12/10/2011	1200	10
82191	13/10/2011	1200	4,7
82191	14/10/2011	1200	0
82191	15/10/2011	1200	7,4
82191	16/10/2011	1200	0
82191	17/10/2011	1200	0
82191	18/10/2011	1200	1,7
82191	19/10/2011	1200	0
82191	20/10/2011	1200	0
82191	21/10/2011	1200	41
82191	22/10/2011	1200	30,4
82191	23/10/2011	1200	0
82191	24/10/2011	1200	0
82191	25/10/2011	1200	1,6
82191	26/10/2011	1200	7,6
82191	27/10/2011	1200	0
82191	28/10/2011	1200	2,2
82191	29/10/2011	1200	0
82191	30/10/2011	1200	6,1
82191	31/10/2011	1200	0
82191	01/11/2011	1200	1,3
82191	02/11/2011	1200	55,3
82191	03/11/2011	1200	13,7
82191	04/11/2011	1200	8,8
82191	05/11/2011	1200	0
82191	06/11/2011	1200	0
82191	07/11/2011	1200	0
82191	08/11/2011	1200	0
82191	09/11/2011	1200	0
82191	10/11/2011	1200	4,4
82191	11/11/2011	1200	0
82191	12/11/2011	1200	0
82191	13/11/2011	1200	1
82191	14/11/2011	1200	0,7
82191	15/11/2011	1200	0
82191	16/11/2011	1200	1,4
82191	17/11/2011	1200	34,4
82191	18/11/2011	1200	0
82191	19/11/2011	1200	19,8
82191	20/11/2011	1200	13,6
82191	21/11/2011	1200	6,4
82191	22/11/2011	1200	1,3
82191	23/11/2011	1200	0
82191	24/11/2011	1200	1,8
82191	25/11/2011	1200	0
82191	26/11/2011	1200	9,3
82191	27/11/2011	1200	1,4
82191	28/11/2011	1200	0
82191	29/11/2011	1200	0
82191	30/11/2011	1200	0
82191	01/12/2011	1200	5,6
82191	02/12/2011	1200	11,2
82191	03/12/2011	1200	0,5
82191	04/12/2011	1200	0
82191	05/12/2011	1200	0
82191	06/12/2011	1200	11,2
82191	07/12/2011	1200	2,6
82191	08/12/2011	1200	5,5
82191	09/12/2011	1200	36,2
82191	10/12/2011	1200	0
82191	11/12/2011	1200	20,6
82191	12/12/2011	1200	0,1
82191	13/12/2011	1200	20,6
82191	14/12/2011	1200	4
82191	15/12/2011	1200	0
82191	16/12/2011	1200	7,6
82191	17/12/2011	1200	0
82191	18/12/2011	1200	4,4
82191	19/12/2011	1200	6,6
82191	20/12/2011	1200	0
82191	21/12/2011	1200	3
82191	22/12/2011	1200	19,6
82191	23/12/2011	1200	0
82191	24/12/2011	1200	0,2
82191	25/12/2011	1200	0
82191	26/12/2011	1200	20
82191	27/12/2011	1200	1,3
82191	28/12/2011	1200	17,8
82191	29/12/2011	1200	1,1
82191	30/12/2011	1200	2
82191	31/12/2011	1200	0
82191	01/01/2012	1200	0,4
82191	02/01/2012	1200	0,8
82191	03/01/2012	1200	0
82191	04/01/2012	1200	0
82191	05/01/2012	1200	13,4
82191	06/01/2012	1200	32,4
82191	07/01/2012	1200	34,8
82191	08/01/2012	1200	3,2
82191	09/01/2012	1200	4,4
82191	10/01/2012	1200	13,7
82191	11/01/2012	1200	29
82191	12/01/2012	1200	43,4
82191	13/01/2012	1200	23,5
82191	14/01/2012	1200	6,3
82191	15/01/2012	1200	0,4
82191	16/01/2012	1200	5
82191	17/01/2012	1200	24,2
82191	18/01/2012	1200	0
82191	19/01/2012	1200	15,1
82191	20/01/2012	1200	42,4
82191	21/01/2012	1200	0,1
82191	22/01/2012	1200	38,7
82191	23/01/2012	1200	9,2
82191	24/01/2012	1200	32,7
82191	25/01/2012	1200	34,1
82191	26/01/2012	1200	4,2
82191	27/01/2012	1200	8,7
82191	28/01/2012	1200	24,2
82191	29/01/2012	1200	3,7
82191	30/01/2012	1200	3,2
82191	31/01/2012	1200	0
82191	01/02/2012	1200	3
82191	02/02/2012	1200	1,8
82191	03/02/2012	1200	1
82191	04/02/2012	1200	5,8
82191	05/02/2012	1200	21,3
82191	06/02/2012	1200	4,4
82191	07/02/2012	1200	8,4
82191	08/02/2012	1200	44,7
82191	09/02/2012	1200	13,8
82191	10/02/2012	1200	9,1
